,index,id,gameType,gameDate,gameState,awayTeam.id,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.abbrev,homeTeam.score,winner_id,loser_id,is_cup_game,is_next_game
409,1001,2024020304,2,2024-11-20,FUT,18,NSH,,55,SEA,,0,0,False,False
410,1974,2024020305,2,2024-11-20,FUT,7,BUF,,26,LAK,,0,0,False,False
411,117,2024020306,2,2024-11-21,FUT,59,UTA,,6,BOS,,0,0,False,False
412,1177,2024020307,2,2024-11-21,FUT,54,VGK,,9,OTT,,0,0,False,False
413,26,2024020308,2,2024-11-21,FUT,2,NYI,,17,DET,,0,0,False,False
414,471,2024020309,2,2024-11-21,FUT,12,CAR,,1,NJD,,0,0,False,False
415,736,2024020310,2,2024-11-21,FUT,21,COL,,15,WSH,,0,0,False,False
416,293,2024020311,2,2024-11-21,FUT,14,TBL,,29,CBJ,,0,0,False,False
417,1799,2024020312,2,2024-11-21,FUT,28,SJS,,19,STL,,0,0,False,False
418,1353,2024020313,2,2024-11-21,FUT,13,FLA,,16,CHI,,0,0,False,False
419,561,2024020314,2,2024-11-21,FUT,3,NYR,,20,CGY,,0,0,False,False
420,1622,2024020315,2,2024-11-21,FUT,30,MIN,,22,EDM,,0,0,False,False
421,207,2024020316,2,2024-11-22,FUT,52,WPG,,5,PIT,,0,0,False,False
422,1088,2024020317,2,2024-11-22,FUT,7,BUF,,24,ANA,,0,0,False,False
423,384,2024020318,2,2024-11-23,FUT,16,CHI,,4,PHI,,0,0,False,False
424,562,2024020319,2,2024-11-23,FUT,30,MIN,,20,CGY,,0,0,False,False
425,1975,2024020320,2,2024-11-23,FUT,55,SEA,,26,LAK,,0,0,False,False
426,914,2024020321,2,2024-11-23,FUT,21,COL,,13,FLA,,0,0,False,False
427,649,2024020322,2,2024-11-23,FUT,54,VGK,,8,MTL,,0,0,False,False
428,824,2024020323,2,2024-11-23,FUT,23,VAN,,9,OTT,,0,0,False,False
429,27,2024020324,2,2024-11-23,FUT,6,BOS,,17,DET,,0,0,False,False
430,294,2024020325,2,2024-11-23,FUT,25,DAL,,14,TBL,,0,0,False,False
431,208,2024020326,2,2024-11-23,FUT,59,UTA,,5,PIT,,0,0,False,False
432,737,2024020327,2,2024-11-23,FUT,1,NJD,,15,WSH,,0,0,False,False
433,472,2024020328,2,2024-11-23,FUT,12,CAR,,29,CBJ,,0,0,False,False
434,1002,2024020329,2,2024-11-23,FUT,52,WPG,,18,NSH,,0,0,False,False
435,1800,2024020330,2,2024-11-23,FUT,19,STL,,2,NYI,,0,0,False,False
436,2064,2024020331,2,2024-11-23,FUT,7,BUF,,28,SJS,,0,0,False,False
437,1440,2024020332,2,2024-11-23,FUT,3,NYR,,22,EDM,,0,0,False,False
438,2241,2024020333,2,2024-11-24,FUT,59,UTA,,10,TOR,,0,0,False,False
439,295,2024020334,2,2024-11-25,FUT,21,COL,,14,TBL,,0,0,False,False
440,738,2024020335,2,2024-11-25,FUT,15,WSH,,13,FLA,,0,0,False,False
441,1003,2024020336,2,2024-11-25,FUT,18,NSH,,1,NJD,,0,0,False,False
442,1441,2024020337,2,2024-11-25,FUT,19,STL,,3,NYR,,0,0,False,False
443,385,2024020338,2,2024-11-25,FUT,54,VGK,,4,PHI,,0,0,False,False
444,473,2024020339,2,2024-11-25,FUT,25,DAL,,12,CAR,,0,0,False,False
445,563,2024020340,2,2024-11-25,FUT,20,CGY,,9,OTT,,0,0,False,False
446,28,2024020341,2,2024-11-25,FUT,17,DET,,2,NYI,,0,0,False,False
447,1710,2024020342,2,2024-11-25,FUT,52,WPG,,30,MIN,,0,0,False,False
448,1089,2024020343,2,2024-11-25,FUT,55,SEA,,24,ANA,,0,0,False,False
449,1976,2024020344,2,2024-11-25,FUT,26,LAK,,28,SJS,,0,0,False,False
450,119,2024020345,2,2024-11-26,FUT,23,VAN,,6,BOS,,0,0,False,False
451,650,2024020346,2,2024-11-26,FUT,59,UTA,,8,MTL,,0,0,False,False
452,1711,2024020347,2,2024-11-27,FUT,30,MIN,,7,BUF,,0,0,False,False
453,1802,2024020348,2,2024-11-27,FUT,19,STL,,1,NJD,,0,0,False,False
454,474,2024020349,2,2024-11-27,FUT,3,NYR,,12,CAR,,0,0,False,False
455,29,2024020350,2,2024-11-27,FUT,20,CGY,,17,DET,,0,0,False,False
456,296,2024020351,2,2024-11-27,FUT,15,WSH,,14,TBL,,0,0,False,False
457,1534,2024020352,2,2024-11-27,FUT,10,TOR,,13,FLA,,0,0,False,False
458,120,2024020353,2,2024-11-27,FUT,6,BOS,,2,NYI,,0,0,False,False
459,209,2024020354,2,2024-11-27,FUT,23,VAN,,5,PIT,,0,0,False,False
460,651,2024020355,2,2024-11-27,FUT,8,MTL,,29,CBJ,,0,0,False,False
461,386,2024020356,2,2024-11-27,FUT,4,PHI,,18,NSH,,0,0,False,False
462,1266,2024020357,2,2024-11-27,FUT,25,DAL,,16,CHI,,0,0,False,False
463,916,2024020358,2,2024-11-27,FUT,54,VGK,,21,COL,,0,0,False,False
464,1977,2024020359,2,2024-11-27,FUT,52,WPG,,26,LAK,,0,0,False,False
465,1090,2024020360,2,2024-11-27,FUT,24,ANA,,55,SEA,,0,0,False,False
466,2154,2024020361,2,2024-11-27,FUT,9,OTT,,28,SJS,,0,0,False,False
467,387,2024020362,2,2024-11-29,FUT,3,NYR,,4,PHI,,0,0,False,False
468,1356,2024020363,2,2024-11-29,FUT,16,CHI,,30,MIN,,0,0,False,False
469,827,2024020364,2,2024-11-29,FUT,23,VAN,,7,BUF,,0,0,False,False
470,30,2024020365,2,2024-11-29,FUT,1,NJD,,17,DET,,0,0,False,False
471,740,2024020366,2,2024-11-29,FUT,2,NYI,,15,WSH,,0,0,False,False
472,475,2024020367,2,2024-11-29,FUT,13,FLA,,12,CAR,,0,0,False,False
473,565,2024020368,2,2024-11-29,FUT,20,CGY,,29,CBJ,,0,0,False,False
474,297,2024020369,2,2024-11-29,FUT,14,TBL,,18,NSH,,0,0,False,False
475,1091,2024020370,2,2024-11-29,FUT,26,LAK,,24,ANA,,0,0,False,False
476,2509,2024020371,2,2024-11-29,FUT,55,SEA,,28,SJS,,0,0,False,False
477,121,2024020372,2,2024-11-29,FUT,5,PIT,,6,BOS,,0,0,False,False
478,917,2024020373,2,2024-11-29,FUT,21,COL,,25,DAL,,0,0,False,False
479,1181,2024020374,2,2024-11-29,FUT,52,WPG,,54,VGK,,0,0,False,False
480,1624,2024020375,2,2024-11-29,FUT,22,EDM,,59,UTA,,0,0,False,False
481,652,2024020376,2,2024-11-30,FUT,8,MTL,,3,NYR,,0,0,False,False
482,476,2024020377,2,2024-11-30,FUT,12,CAR,,13,FLA,,0,0,False,False
483,298,2024020378,2,2024-11-30,FUT,10,TOR,,14,TBL,,0,0,False,False
484,741,2024020379,2,2024-11-30,FUT,15,WSH,,1,NJD,,0,0,False,False
485,211,2024020380,2,2024-11-30,FUT,20,CGY,,5,PIT,,0,0,False,False
486,388,2024020381,2,2024-11-30,FUT,4,PHI,,19,STL,,0,0,False,False
487,1979,2024020382,2,2024-11-30,FUT,9,OTT,,26,LAK,,0,0,False,False
488,1891,2024020383,2,2024-11-30,FUT,7,BUF,,2,NYI,,0,0,False,False
489,1006,2024020384,2,2024-11-30,FUT,18,NSH,,30,MIN,,0,0,False,False
490,918,2024020385,2,2024-11-30,FUT,22,EDM,,21,COL,,0,0,False,False
491,1182,2024020386,2,2024-11-30,FUT,59,UTA,,54,VGK,,0,0,False,False
492,2510,2024020387,2,2024-11-30,FUT,28,SJS,,55,SEA,,0,0,False,False
493,31,2024020388,2,2024-12-01,FUT,23,VAN,,17,DET,,0,0,False,False
494,122,2024020389,2,2024-12-01,FUT,8,MTL,,6,BOS,,0,0,False,False
495,1357,2024020390,2,2024-12-01,FUT,29,CBJ,,16,CHI,,0,0,False,False
496,1268,2024020391,2,2024-12-01,FUT,52,WPG,,25,DAL,,0,0,False,False
497,1092,2024020392,2,2024-12-01,FUT,9,OTT,,24,ANA,,0,0,False,False
498,1445,2024020393,2,2024-12-02,FUT,1,NJD,,3,NYR,,0,0,False,False
499,1358,2024020394,2,2024-12-02,FUT,16,CHI,,10,TOR,,0,0,False,False
500,1269,2024020395,2,2024-12-02,FUT,25,DAL,,59,UTA,,0,0,False,False
501,32,2024020396,2,2024-12-03,FUT,17,DET,,6,BOS,,0,0,False,False
502,919,2024020397,2,2024-12-03,FUT,21,COL,,7,BUF,,0,0,False,False
503,654,2024020398,2,2024-12-03,FUT,2,NYI,,8,MTL,,0,0,False,False
504,212,2024020399,2,2024-12-03,FUT,13,FLA,,5,PIT,,0,0,False,False
505,742,2024020400,2,2024-12-03,FUT,28,SJS,,15,WSH,,0,0,False,False
506,477,2024020401,2,2024-12-03,FUT,55,SEA,,12,CAR,,0,0,False,False
507,829,2024020402,2,2024-12-03,FUT,23,VAN,,30,MIN,,0,0,False,False
508,1804,2024020403,2,2024-12-03,FUT,19,STL,,52,WPG,,0,0,False,False
509,567,2024020404,2,2024-12-03,FUT,29,CBJ,,20,CGY,,0,0,False,False
510,1183,2024020405,2,2024-12-03,FUT,22,EDM,,54,VGK,,0,0,False,False
511,1007,2024020406,2,2024-12-04,FUT,18,NSH,,10,TOR,,0,0,False,False
512,124,2024020407,2,2024-12-04,FUT,6,BOS,,16,CHI,,0,0,False,False
513,1093,2024020408,2,2024-12-04,FUT,54,VGK,,24,ANA,,0,0,False,False
514,1270,2024020409,2,2024-12-04,FUT,25,DAL,,26,LAK,,0,0,False,False
515,2069,2024020410,2,2024-12-05,FUT,52,WPG,,7,BUF,,0,0,False,False
516,655,2024020411,2,2024-12-05,FUT,18,NSH,,8,MTL,,0,0,False,False
517,33,2024020412,2,2024-12-05,FUT,17,DET,,9,OTT,,0,0,False,False
518,299,2024020413,2,2024-12-05,FUT,28,SJS,,14,TBL,,0,0,False,False
519,389,2024020414,2,2024-12-05,FUT,13,FLA,,4,PHI,,0,0,False,False
520,478,2024020415,2,2024-12-05,FUT,21,COL,,12,CAR,,0,0,False,False
521,1893,2024020416,2,2024-12-05,FUT,55,SEA,,2,NYI,,0,0,False,False
522,568,2024020417,2,2024-12-05,FUT,19,STL,,20,CGY,,0,0,False,False
523,1627,2024020418,2,2024-12-05,FUT,29,CBJ,,22,EDM,,0,0,False,False
524,743,2024020419,2,2024-12-06,FUT,15,WSH,,10,TOR,,0,0,False,False
525,2338,2024020420,2,2024-12-06,FUT,55,SEA,,1,NJD,,0,0,False,False
526,213,2024020421,2,2024-12-06,FUT,5,PIT,,3,NYR,,0,0,False,False
527,830,2024020422,2,2024-12-06,FUT,29,CBJ,,23,VAN,,0,0,False,False
528,1185,2024020423,2,2024-12-06,FUT,25,DAL,,54,VGK,,0,0,False,False
529,1094,2024020424,2,2024-12-06,FUT,30,MIN,,24,ANA,,0,0,False,False
530,125,2024020425,2,2024-12-07,FUT,4,PHI,,6,BOS,,0,0,False,False
531,2070,2024020426,2,2024-12-07,FUT,59,UTA,,7,BUF,,0,0,False,False
532,1360,2024020427,2,2024-12-07,FUT,52,WPG,,16,CHI,,0,0,False,False
533,479,2024020428,2,2024-12-07,FUT,12,CAR,,2,NYI,,0,0,False,False
534,1539,2024020429,2,2024-12-07,FUT,28,SJS,,13,FLA,,0,0,False,False
535,656,2024020430,2,2024-12-07,FUT,15,WSH,,8,MTL,,0,0,False,False
536,1009,2024020431,2,2024-12-07,FUT,18,NSH,,9,OTT,,0,0,False,False
537,34,2024020432,2,2024-12-07,FUT,21,COL,,17,DET,,0,0,False,False
538,214,2024020433,2,2024-12-07,FUT,10,TOR,,5,PIT,,0,0,False,False
539,1716,2024020434,2,2024-12-07,FUT,30,MIN,,26,LAK,,0,0,False,False
540,1628,2024020435,2,2024-12-07,FUT,19,STL,,22,EDM,,0,0,False,False
541,1447,2024020436,2,2024-12-08,FUT,55,SEA,,3,NYR,,0,0,False,False
542,300,2024020437,2,2024-12-08,FUT,14,TBL,,23,VAN,,0,0,False,False
543,1895,2024020438,2,2024-12-08,FUT,2,NYI,,9,OTT,,0,0,False,False
544,2426,2024020439,2,2024-12-08,FUT,29,CBJ,,52,WPG,,0,0,False,False
545,922,2024020440,2,2024-12-08,FUT,21,COL,,1,NJD,,0,0,False,False
546,391,2024020441,2,2024-12-08,FUT,59,UTA,,4,PHI,,0,0,False,False
547,569,2024020442,2,2024-12-08,FUT,20,CGY,,25,DAL,,0,0,False,False
548,35,2024020443,2,2024-12-09,FUT,17,DET,,7,BUF,,0,0,False,False
549,1361,2024020444,2,2024-12-09,FUT,16,CHI,,3,NYR,,0,0,False,False
550,657,2024020445,2,2024-12-09,FUT,24,ANA,,8,MTL,,0,0,False,False
551,2248,2024020446,2,2024-12-10,FUT,10,TOR,,1,NJD,,0,0,False,False
552,215,2024020447,2,2024-12-10,FUT,21,COL,,5,PIT,,0,0,False,False
553,480,2024020448,2,2024-12-10,FUT,28,SJS,,12,CAR,,0,0,False,False
554,392,2024020449,2,2024-12-10,FUT,4,PHI,,29,CBJ,,0,0,False,False
555,1896,2024020450,2,2024-12-10,FUT,26,LAK,,2,NYI,,0,0,False,False
556,570,2024020451,2,2024-12-10,FUT,20,CGY,,18,NSH,,0,0,False,False
557,126,2024020452,2,2024-12-10,FUT,6,BOS,,52,WPG,,0,0,False,False
558,301,2024020453,2,2024-12-10,FUT,14,TBL,,22,EDM,,0,0,False,False
559,1717,2024020454,2,2024-12-10,FUT,30,MIN,,59,UTA,,0,0,False,False
560,832,2024020455,2,2024-12-10,FUT,19,STL,,23,VAN,,0,0,False,False
561,1540,2024020456,2,2024-12-10,FUT,13,FLA,,55,SEA,,0,0,False,False
562,1449,2024020457,2,2024-12-11,FUT,3,NYR,,7,BUF,,0,0,False,False
563,1096,2024020458,2,2024-12-11,FUT,24,ANA,,9,OTT,,0,0,False,False
564,1097,2024020459,2,2024-12-12,FUT,24,ANA,,10,TOR,,0,0,False,False
565,216,2024020460,2,2024-12-12,FUT,5,PIT,,8,MTL,,0,0,False,False
566,1983,2024020461,2,2024-12-12,FUT,26,LAK,,1,NJD,,0,0,False,False
567,36,2024020462,2,2024-12-12,FUT,17,DET,,4,PHI,,0,0,False,False
568,745,2024020463,2,2024-12-12,FUT,15,WSH,,29,CBJ,,0,0,False,False
569,1362,2024020464,2,2024-12-12,FUT,16,CHI,,2,NYI,,0,0,False,False
570,1808,2024020465,2,2024-12-12,FUT,28,SJS,,19,STL,,0,0,False,False
571,1011,2024020466,2,2024-12-12,FUT,18,NSH,,25,DAL,,0,0,False,False
572,1630,2024020467,2,2024-12-12,FUT,22,EDM,,30,MIN,,0,0,False,False
573,1186,2024020468,2,2024-12-12,FUT,54,VGK,,52,WPG,,0,0,False,False
574,924,2024020469,2,2024-12-12,FUT,59,UTA,,21,COL,,0,0,False,False
575,302,2024020470,2,2024-12-12,FUT,14,TBL,,20,CGY,,0,0,False,False
576,833,2024020471,2,2024-12-12,FUT,13,FLA,,23,VAN,,0,0,False,False
577,127,2024020472,2,2024-12-12,FUT,6,BOS,,55,SEA,,0,0,False,False
578,481,2024020473,2,2024-12-13,FUT,9,OTT,,12,CAR,,0,0,False,False
579,1363,2024020474,2,2024-12-14,FUT,16,CHI,,1,NJD,,0,0,False,False
580,1450,2024020475,2,2024-12-14,FUT,26,LAK,,3,NYR,,0,0,False,False
581,394,2024020476,2,2024-12-14,FUT,4,PHI,,30,MIN,,0,0,False,False
582,1187,2024020477,2,2024-12-14,FUT,54,VGK,,22,EDM,,0,0,False,False
583,217,2024020478,2,2024-12-14,FUT,5,PIT,,9,OTT,,0,0,False,False
584,37,2024020479,2,2024-12-14,FUT,10,TOR,,17,DET,,0,0,False,False
585,746,2024020480,2,2024-12-14,FUT,7,BUF,,15,WSH,,0,0,False,False
586,1098,2024020481,2,2024-12-14,FUT,24,ANA,,29,CBJ,,0,0,False,False
587,659,2024020482,2,2024-12-14,FUT,8,MTL,,52,WPG,,0,0,False,False
588,1274,2024020483,2,2024-12-14,FUT,19,STL,,25,DAL,,0,0,False,False
589,925,2024020484,2,2024-12-14,FUT,18,NSH,,21,COL,,0,0,False,False
590,572,2024020485,2,2024-12-14,FUT,13,FLA,,20,CGY,,0,0,False,False
591,128,2024020486,2,2024-12-14,FUT,6,BOS,,23,VAN,,0,0,False,False
592,2606,2024020487,2,2024-12-14,FUT,59,UTA,,28,SJS,,0,0,False,False
593,303,2024020488,2,2024-12-14,FUT,14,TBL,,55,SEA,,0,0,False,False
594,1364,2024020489,2,2024-12-15,FUT,2,NYI,,16,CHI,,0,0,False,False
595,2074,2024020490,2,2024-12-15,FUT,7,BUF,,10,TOR,,0,0,False,False
596,482,2024020491,2,2024-12-15,FUT,29,CBJ,,12,CAR,,0,0,False,False
597,1451,2024020492,2,2024-12-15,FUT,3,NYR,,19,STL,,0,0,False,False
598,1188,2024020493,2,2024-12-15,FUT,54,VGK,,30,MIN,,0,0,False,False
599,747,2024020494,2,2024-12-16,FUT,15,WSH,,25,DAL,,0,0,False,False
600,1543,2024020495,2,2024-12-16,FUT,13,FLA,,22,EDM,,0,0,False,False
601,835,2024020496,2,2024-12-16,FUT,21,COL,,23,VAN,,0,0,False,False
602,660,2024020497,2,2024-12-17,FUT,7,BUF,,8,MTL,,0,0,False,False
603,304,2024020498,2,2024-12-17,FUT,29,CBJ,,14,TBL,,0,0,False,False
604,218,2024020499,2,2024-12-17,FUT,26,LAK,,5,PIT,,0,0,False,False
605,483,2024020500,2,2024-12-17,FUT,2,NYI,,12,CAR,,0,0,False,False
606,1811,2024020501,2,2024-12-17,FUT,1,NJD,,19,STL,,0,0,False,False
607,1013,2024020502,2,2024-12-17,FUT,3,NYR,,18,NSH,,0,0,False,False
608,748,2024020503,2,2024-12-17,FUT,15,WSH,,16,CHI,,0,0,False,False
609,129,2024020504,2,2024-12-17,FUT,6,BOS,,20,CGY,,0,0,False,False
610,2163,2024020505,2,2024-12-17,FUT,9,OTT,,55,SEA,,0,0,False,False
611,2430,2024020506,2,2024-12-17,FUT,52,WPG,,28,SJS,,0,0,False,False
612,38,2024020507,2,2024-12-18,FUT,4,PHI,,17,DET,,0,0,False,False
613,1276,2024020508,2,2024-12-18,FUT,10,TOR,,25,DAL,,0,0,False,False
614,1544,2024020509,2,2024-12-18,FUT,13,FLA,,30,MIN,,0,0,False,False
615,836,2024020510,2,2024-12-18,FUT,23,VAN,,59,UTA,,0,0,False,False
616,1099,2024020511,2,2024-12-18,FUT,52,WPG,,24,ANA,,0,0,False,False
617,305,2024020512,2,2024-12-19,FUT,19,STL,,14,TBL,,0,0,False,False
618,396,2024020513,2,2024-12-19,FUT,26,LAK,,4,PHI,,0,0,False,False
619,2344,2024020514,2,2024-12-19,FUT,1,NJD,,29,CBJ,,0,0,False,False
620,219,2024020515,2,2024-12-19,FUT,5,PIT,,18,NSH,,0,0,False,False
621,1366,2024020516,2,2024-12-19,FUT,55,SEA,,16,CHI,,0,0,False,False
622,574,2024020517,2,2024-12-19,FUT,9,OTT,,20,CGY,,0,0,False,False
623,130,2024020518,2,2024-12-19,FUT,6,BOS,,22,EDM,,0,0,False,False
624,837,2024020519,2,2024-12-19,FUT,23,VAN,,54,VGK,,0,0,False,False
625,927,2024020520,2,2024-12-19,FUT,21,COL,,28,SJS,,0,0,False,False
626,2076,2024020521,2,2024-12-20,FUT,10,TOR,,7,BUF,,0,0,False,False
627,39,2024020522,2,2024-12-20,FUT,8,MTL,,17,DET,,0,0,False,False
628,1545,2024020523,2,2024-12-20,FUT,19,STL,,13,FLA,,0,0,False,False
629,484,2024020524,2,2024-12-20,FUT,12,CAR,,15,WSH,,0,0,False,False
630,1277,2024020525,2,2024-12-20,FUT,3,NYR,,25,DAL,,0,0,False,False
631,1722,2024020526,2,2024-12-20,FUT,59,UTA,,30,MIN,,0,0,False,False
632,928,2024020527,2,2024-12-20,FUT,21,COL,,24,ANA,,0,0,False,False
633,1015,2024020528,2,2024-12-21,FUT,26,LAK,,18,NSH,,0,0,False,False
634,575,2024020529,2,2024-12-21,FUT,16,CHI,,20,CGY,,0,0,False,False
635,1634,2024020530,2,2024-12-21,FUT,28,SJS,,22,EDM,,0,0,False,False
636,131,2024020531,2,2024-12-21,FUT,7,BUF,,6,BOS,,0,0,False,False
637,1900,2024020532,2,2024-12-21,FUT,2,NYI,,10,TOR,,0,0,False,False
638,40,2024020533,2,2024-12-21,FUT,17,DET,,8,MTL,,0,0,False,False
639,220,2024020534,2,2024-12-21,FUT,5,PIT,,1,NJD,,0,0,False,False
640,397,2024020535,2,2024-12-21,FUT,29,CBJ,,4,PHI,,0,0,False,False
641,1723,2024020536,2,2024-12-21,FUT,30,MIN,,52,WPG,,0,0,False,False
642,838,2024020537,2,2024-12-21,FUT,9,OTT,,23,VAN,,0,0,False,False
643,1190,2024020538,2,2024-12-21,FUT,55,SEA,,54,VGK,,0,0,False,False
644,485,2024020539,2,2024-12-22,FUT,12,CAR,,3,NYR,,0,0,False,False
645,306,2024020540,2,2024-12-22,FUT,13,FLA,,14,TBL,,0,0,False,False
646,750,2024020541,2,2024-12-22,FUT,26,LAK,,15,WSH,,0,0,False,False
647,1101,2024020542,2,2024-12-22,FUT,24,ANA,,59,UTA,,0,0,False,False
648,929,2024020543,2,2024-12-22,FUT,55,SEA,,21,COL,,0,0,False,False
649,1635,2024020544,2,2024-12-22,FUT,9,OTT,,22,EDM,,0,0,False,False
650,1455,2024020545,2,2024-12-23,FUT,3,NYR,,1,NJD,,0,0,False,False
651,2255,2024020546,2,2024-12-23,FUT,52,WPG,,10,TOR,,0,0,False,False
652,132,2024020547,2,2024-12-23,FUT,15,WSH,,6,BOS,,0,0,False,False
653,41,2024020548,2,2024-12-23,FUT,19,STL,,17,DET,,0,0,False,False
654,307,2024020549,2,2024-12-23,FUT,14,TBL,,13,FLA,,0,0,False,False
655,221,2024020550,2,2024-12-23,FUT,4,PHI,,5,PIT,,0,0,False,False
656,663,2024020551,2,2024-12-23,FUT,8,MTL,,29,CBJ,,0,0,False,False
657,1901,2024020552,2,2024-12-23,FUT,7,BUF,,2,NYI,,0,0,False,False
658,486,2024020553,2,2024-12-23,FUT,12,CAR,,18,NSH,,0,0,False,False
659,1368,2024020554,2,2024-12-23,FUT,16,CHI,,30,MIN,,0,0,False,False
660,839,2024020555,2,2024-12-23,FUT,28,SJS,,23,VAN,,0,0,False,False
661,1278,2024020556,2,2024-12-23,FUT,25,DAL,,59,UTA,,0,0,False,False
662,1102,2024020557,2,2024-12-23,FUT,24,ANA,,54,VGK,,0,0,False,False
663,1369,2024020558,2,2024-12-27,FUT,16,CHI,,7,BUF,,0,0,False,False
664,42,2024020559,2,2024-12-27,FUT,10,TOR,,17,DET,,0,0,False,False
665,487,2024020560,2,2024-12-27,FUT,12,CAR,,1,NJD,,0,0,False,False
666,133,2024020561,2,2024-12-27,FUT,6,BOS,,29,CBJ,,0,0,False,False
667,1017,2024020562,2,2024-12-27,FUT,18,NSH,,19,STL,,0,0,False,False
668,1279,2024020563,2,2024-12-27,FUT,30,MIN,,25,DAL,,0,0,False,False
669,930,2024020564,2,2024-12-27,FUT,21,COL,,59,UTA,,0,0,False,False
670,1192,2024020565,2,2024-12-27,FUT,54,VGK,,28,SJS,,0,0,False,False
671,664,2024020566,2,2024-12-28,FUT,8,MTL,,13,FLA,,0,0,False,False
672,840,2024020567,2,2024-12-28,FUT,55,SEA,,23,VAN,,0,0,False,False
673,399,2024020568,2,2024-12-28,FUT,4,PHI,,24,ANA,,0,0,False,False
674,1636,2024020569,2,2024-12-28,FUT,22,EDM,,26,LAK,,0,0,False,False
675,134,2024020570,2,2024-12-28,FUT,29,CBJ,,6,BOS,,0,0,False,False
676,752,2024020571,2,2024-12-28,FUT,15,WSH,,10,TOR,,0,0,False,False
677,308,2024020572,2,2024-12-28,FUT,3,NYR,,14,TBL,,0,0,False,False
678,488,2024020573,2,2024-12-28,FUT,1,NJD,,12,CAR,,0,0,False,False
679,2167,2024020574,2,2024-12-28,FUT,9,OTT,,52,WPG,,0,0,False,False
680,222,2024020575,2,2024-12-28,FUT,5,PIT,,2,NYI,,0,0,False,False
681,576,2024020576,2,2024-12-28,FUT,20,CGY,,28,SJS,,0,0,False,False
682,1280,2024020577,2,2024-12-29,FUT,25,DAL,,16,CHI,,0,0,False,False
683,1104,2024020578,2,2024-12-29,FUT,22,EDM,,24,ANA,,0,0,False,False
684,43,2024020579,2,2024-12-29,FUT,15,WSH,,17,DET,,0,0,False,False
685,309,2024020580,2,2024-12-29,FUT,8,MTL,,14,TBL,,0,0,False,False
686,223,2024020581,2,2024-12-29,FUT,2,NYI,,5,PIT,,0,0,False,False
687,1816,2024020582,2,2024-12-29,FUT,7,BUF,,19,STL,,0,0,False,False
688,1726,2024020583,2,2024-12-29,FUT,9,OTT,,30,MIN,,0,0,False,False
689,577,2024020584,2,2024-12-29,FUT,20,CGY,,54,VGK,,0,0,False,False
690,400,2024020585,2,2024-12-29,FUT,4,PHI,,26,LAK,,0,0,False,False
691,1457,2024020586,2,2024-12-30,FUT,3,NYR,,13,FLA,,0,0,False,False
692,1018,2024020587,2,2024-12-30,FUT,18,NSH,,52,WPG,,0,0,False,False
693,2523,2024020588,2,2024-12-30,FUT,59,UTA,,55,SEA,,0,0,False,False
694,135,2024020589,2,2024-12-31,FUT,6,BOS,,15,WSH,,0,0,False,False
695,1904,2024020590,2,2024-12-31,FUT,2,NYI,,10,TOR,,0,0,False,False
696,666,2024020591,2,2024-12-31,FUT,8,MTL,,54,VGK,,0,0,False,False
697,1371,2024020592,2,2024-12-31,FUT,19,STL,,16,CHI,,0,0,False,False
698,44,2024020593,2,2024-12-31,FUT,5,PIT,,17,DET,,0,0,False,False
699,489,2024020594,2,2024-12-31,FUT,12,CAR,,29,CBJ,,0,0,False,False
700,1281,2024020595,2,2024-12-31,FUT,7,BUF,,25,DAL,,0,0,False,False
701,1019,2024020596,2,2024-12-31,FUT,18,NSH,,30,MIN,,0,0,False,False
702,931,2024020597,2,2024-12-31,FUT,52,WPG,,21,COL,,0,0,False,False
703,1105,2024020598,2,2024-12-31,FUT,1,NJD,,24,ANA,,0,0,False,False
704,401,2024020599,2,2024-12-31,FUT,4,PHI,,28,SJS,,0,0,False,False
705,578,2024020600,2,2024-12-31,FUT,23,VAN,,20,CGY,,0,0,False,False
706,1638,2024020601,2,2024-12-31,FUT,59,UTA,,22,EDM,,0,0,False,False
707,1991,2024020602,2,2025-01-01,FUT,1,NJD,,26,LAK,,0,0,False,False
708,490,2024020603,2,2025-01-02,FUT,12,CAR,,13,FLA,,0,0,False,False
709,136,2024020604,2,2025-01-02,FUT,6,BOS,,3,NYR,,0,0,False,False
710,755,2024020605,2,2025-01-02,FUT,30,MIN,,15,WSH,,0,0,False,False
711,45,2024020606,2,2025-01-02,FUT,17,DET,,29,CBJ,,0,0,False,False
712,1905,2024020607,2,2025-01-02,FUT,10,TOR,,2,NYI,,0,0,False,False
713,1282,2024020608,2,2025-01-02,FUT,9,OTT,,25,DAL,,0,0,False,False
714,1106,2024020609,2,2025-01-02,FUT,24,ANA,,52,WPG,,0,0,False,False
715,932,2024020610,2,2025-01-02,FUT,7,BUF,,21,COL,,0,0,False,False
716,579,2024020611,2,2025-01-02,FUT,59,UTA,,20,CGY,,0,0,False,False
717,402,2024020612,2,2025-01-02,FUT,4,PHI,,54,VGK,,0,0,False,False
718,842,2024020613,2,2025-01-02,FUT,23,VAN,,55,SEA,,0,0,False,False
719,310,2024020614,2,2025-01-02,FUT,14,TBL,,28,SJS,,0,0,False,False
720,225,2024020615,2,2025-01-03,FUT,5,PIT,,13,FLA,,0,0,False,False
721,667,2024020616,2,2025-01-03,FUT,8,MTL,,16,CHI,,0,0,False,False
