,index,id,gameType,gameDate,gameState,awayTeam.id,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.abbrev,homeTeam.score,winner_id,loser_id,is_cup_game,is_next_game
380,2070,2023020270,2,2023-11-19,OFF,7,BUF,3.0,16,CHI,2.0,7,16,False,False
381,1536,2023020271,2,2023-11-19,OFF,19,STL,3.0,24,ANA,1.0,19,24,False,False
382,292,2023020272,2,2023-11-20,OFF,22,EDM,3.0,13,FLA,5.0,13,22,False,False
383,828,2023020273,2,2023-11-20,OFF,6,BOS,4.0,14,TBL,5.0,14,6,False,False
384,559,2023020274,2,2023-11-20,OFF,3,NYR,3.0,25,DAL,6.0,25,3,False,False
385,380,2023020275,2,2023-11-20,OFF,21,COL,3.0,18,NSH,4.0,18,21,False,False
386,1093,2023020276,2,2023-11-20,OFF,26,LAK,4.0,53,ARI,1.0,26,53,False,False
387,471,2023020277,2,2023-11-20,OFF,20,CGY,4.0,55,SEA,3.0,20,55,False,False
388,2159,2023020278,2,2023-11-20,OFF,28,SJS,1.0,23,VAN,3.0,23,28,False,False
389,293,2023020279,2,2023-11-22,OFF,22,EDM,3.0,12,CAR,6.0,12,22,False,False
390,1629,2023020280,2,2023-11-22,OFF,16,CHI,3.0,29,CBJ,7.0,29,16,False,False
391,112,2023020281,2,2023-11-22,OFF,1,NJD,0.0,17,DET,4.0,17,1,False,False
392,651,2023020282,2,2023-11-22,OFF,6,BOS,3.0,13,FLA,1.0,6,13,False,False
393,1269,2023020283,2,2023-11-22,OFF,3,NYR,1.0,5,PIT,0.0,3,5,False,False
394,829,2023020284,2,2023-11-22,OFF,52,WPG,3.0,14,TBL,2.0,52,14,False,False
395,1979,2023020285,2,2023-11-22,OFF,7,BUF,3.0,15,WSH,4.0,15,7,False,False
396,1805,2023020286,2,2023-11-22,OFF,4,PHI,2.0,2,NYI,3.0,2,4,False,False
397,1537,2023020287,2,2023-11-22,OFF,19,STL,6.0,53,ARI,5.0,19,53,False,False
398,472,2023020288,2,2023-11-22,OFF,20,CGY,2.0,18,NSH,4.0,18,20,False,False
399,26,2023020289,2,2023-11-22,OFF,54,VGK,2.0,25,DAL,1.0,54,25,False,False
400,2339,2023020290,2,2023-11-22,OFF,8,MTL,4.0,24,ANA,3.0,8,24,False,False
401,381,2023020291,2,2023-11-22,OFF,23,VAN,2.0,21,COL,5.0,21,23,False,False
402,1361,2023020292,2,2023-11-22,OFF,28,SJS,1.0,55,SEA,7.0,55,28,False,False
403,1004,2023020293,2,2023-11-24,OFF,17,DET,5.0,6,BOS,2.0,17,6,False,False
404,1270,2023020294,2,2023-11-24,OFF,3,NYR,3.0,4,PHI,1.0,3,4,False,False
405,203,2023020295,2,2023-11-24,OFF,10,TOR,3.0,16,CHI,4.0,16,10,False,False
406,113,2023020296,2,2023-11-24,OFF,29,CBJ,2.0,1,NJD,1.0,29,1,False,False
407,1538,2023020297,2,2023-11-24,OFF,18,NSH,8.0,19,STL,3.0,18,19,False,False
408,294,2023020298,2,2023-11-24,OFF,22,EDM,5.0,15,WSH,0.0,22,15,False,False
409,1094,2023020299,2,2023-11-24,OFF,26,LAK,5.0,24,ANA,2.0,26,24,False,False
410,2519,2023020300,2,2023-11-24,OFF,8,MTL,3.0,28,SJS,2.0,8,28,False,False
411,1448,2023020301,2,2023-11-24,OFF,5,PIT,2.0,7,BUF,3.0,7,5,False,False
412,1715,2023020302,2,2023-11-24,OFF,2,NYI,5.0,9,OTT,3.0,2,9,False,False
413,739,2023020303,2,2023-11-24,OFF,14,TBL,8.0,12,CAR,2.0,14,12,False,False
414,652,2023020304,2,2023-11-24,OFF,52,WPG,3.0,13,FLA,0.0,52,13,False,False
415,473,2023020305,2,2023-11-24,OFF,20,CGY,7.0,25,DAL,4.0,20,25,False,False
416,382,2023020306,2,2023-11-24,OFF,21,COL,3.0,30,MIN,2.0,21,30,False,False
417,1362,2023020307,2,2023-11-24,OFF,23,VAN,5.0,55,SEA,1.0,23,55,False,False
418,1005,2023020308,2,2023-11-25,OFF,6,BOS,4.0,3,NYR,7.0,3,6,False,False
419,1095,2023020309,2,2023-11-25,OFF,8,MTL,0.0,26,LAK,4.0,26,8,False,False
420,114,2023020310,2,2023-11-25,OFF,7,BUF,2.0,1,NJD,7.0,1,7,False,False
421,204,2023020311,2,2023-11-25,OFF,10,TOR,2.0,5,PIT,3.0,5,10,False,False
422,1807,2023020312,2,2023-11-25,OFF,4,PHI,1.0,2,NYI,0.0,4,2,False,False
423,383,2023020313,2,2023-11-25,OFF,20,CGY,1.0,21,COL,3.0,21,20,False,False
424,2162,2023020314,2,2023-11-25,OFF,23,VAN,3.0,28,SJS,4.0,28,23,False,False
425,27,2023020315,2,2023-11-25,OFF,53,ARI,2.0,54,VGK,0.0,53,54,False,False
426,1183,2023020316,2,2023-11-26,OFF,30,MIN,1.0,17,DET,4.0,17,30,False,False
427,1539,2023020317,2,2023-11-26,OFF,19,STL,4.0,16,CHI,2.0,19,16,False,False
428,740,2023020318,2,2023-11-26,OFF,29,CBJ,2.0,12,CAR,3.0,12,29,False,False
429,917,2023020319,2,2023-11-26,OFF,52,WPG,2.0,18,NSH,3.0,18,52,False,False
430,295,2023020320,2,2023-11-26,OFF,24,ANA,2.0,22,EDM,8.0,22,24,False,False
431,1006,2023020321,2,2023-11-27,OFF,6,BOS,2.0,29,CBJ,5.0,29,6,False,False
432,1272,2023020322,2,2023-11-27,OFF,7,BUF,5.0,3,NYR,1.0,7,3,False,False
433,653,2023020323,2,2023-11-27,OFF,13,FLA,5.0,9,OTT,0.0,13,9,False,False
434,384,2023020324,2,2023-11-27,OFF,14,TBL,1.0,21,COL,4.0,21,14,False,False
435,28,2023020325,2,2023-11-27,OFF,54,VGK,1.0,20,CGY,2.0,20,54,False,False
436,1981,2023020326,2,2023-11-27,OFF,15,WSH,1.0,28,SJS,2.0,28,15,False,False
437,115,2023020327,2,2023-11-28,OFF,2,NYI,4.0,1,NJD,5.0,1,2,False,False
438,741,2023020328,2,2023-11-28,OFF,12,CAR,4.0,4,PHI,1.0,12,4,False,False
439,205,2023020329,2,2023-11-28,OFF,13,FLA,1.0,10,TOR,2.0,10,13,False,False
440,1184,2023020330,2,2023-11-28,OFF,19,STL,1.0,30,MIN,3.0,30,19,False,False
441,1450,2023020331,2,2023-11-28,OFF,5,PIT,2.0,18,NSH,3.0,18,5,False,False
442,562,2023020332,2,2023-11-28,OFF,25,DAL,2.0,52,WPG,0.0,25,52,False,False
443,1363,2023020333,2,2023-11-28,OFF,55,SEA,3.0,16,CHI,4.0,16,55,False,False
444,832,2023020334,2,2023-11-28,OFF,14,TBL,1.0,53,ARI,3.0,53,14,False,False
445,29,2023020335,2,2023-11-28,OFF,54,VGK,4.0,22,EDM,5.0,22,54,False,False
446,2163,2023020336,2,2023-11-28,OFF,24,ANA,1.0,23,VAN,3.0,23,24,False,False
447,1633,2023020337,2,2023-11-29,OFF,8,MTL,4.0,29,CBJ,2.0,8,29,False,False
448,1273,2023020338,2,2023-11-29,OFF,17,DET,2.0,3,NYR,3.0,3,17,False,False
449,1096,2023020339,2,2023-11-29,OFF,15,WSH,2.0,26,LAK,1.0,15,26,False,False
450,1007,2023020340,2,2023-11-30,OFF,28,SJS,0.0,6,BOS,3.0,6,28,False,False
451,742,2023020341,2,2023-11-30,OFF,2,NYI,5.0,12,CAR,4.0,2,12,False,False
452,2252,2023020342,2,2023-11-30,OFF,16,CHI,1.0,17,DET,5.0,17,16,False,False
453,655,2023020343,2,2023-11-30,OFF,13,FLA,5.0,8,MTL,1.0,13,8,False,False
454,116,2023020344,2,2023-11-30,OFF,1,NJD,4.0,4,PHI,3.0,1,4,False,False
455,833,2023020345,2,2023-11-30,OFF,5,PIT,4.0,14,TBL,2.0,5,14,False,False
456,206,2023020346,2,2023-11-30,OFF,55,SEA,3.0,10,TOR,4.0,10,55,False,False
457,1185,2023020347,2,2023-11-30,OFF,30,MIN,6.0,18,NSH,1.0,30,18,False,False
458,1541,2023020348,2,2023-11-30,OFF,7,BUF,4.0,19,STL,6.0,19,7,False,False
459,297,2023020349,2,2023-11-30,OFF,22,EDM,3.0,52,WPG,1.0,22,52,False,False
460,385,2023020350,2,2023-11-30,OFF,21,COL,3.0,53,ARI,4.0,53,21,False,False
461,476,2023020351,2,2023-11-30,OFF,25,DAL,3.0,20,CGY,4.0,20,25,False,False
462,1983,2023020352,2,2023-11-30,OFF,15,WSH,5.0,24,ANA,4.0,15,24,False,False
463,30,2023020353,2,2023-11-30,OFF,54,VGK,4.0,23,VAN,1.0,54,23,False,False
464,1634,2023020354,2,2023-12-01,OFF,9,OTT,2.0,29,CBJ,4.0,29,9,False,False
465,117,2023020355,2,2023-12-01,OFF,28,SJS,6.0,1,NJD,3.0,28,1,False,False
466,564,2023020356,2,2023-12-02,OFF,14,TBL,1.0,25,DAL,8.0,25,14,False,False
467,920,2023020357,2,2023-12-02,OFF,16,CHI,1.0,52,WPG,3.0,52,16,False,False
468,1274,2023020358,2,2023-12-02,OFF,3,NYR,4.0,18,NSH,3.0,3,18,False,False
469,656,2023020359,2,2023-12-02,OFF,2,NYI,4.0,13,FLA,3.0,2,13,False,False
470,743,2023020360,2,2023-12-02,OFF,7,BUF,2.0,12,CAR,6.0,12,7,False,False
471,2253,2023020361,2,2023-12-02,OFF,17,DET,5.0,8,MTL,4.0,17,8,False,False
472,1365,2023020362,2,2023-12-02,OFF,55,SEA,0.0,9,OTT,2.0,9,55,False,False
473,1452,2023020363,2,2023-12-02,OFF,4,PHI,4.0,5,PIT,3.0,4,5,False,False
474,207,2023020364,2,2023-12-02,OFF,6,BOS,4.0,10,TOR,3.0,6,10,False,False
475,1542,2023020365,2,2023-12-02,OFF,19,STL,1.0,53,ARI,4.0,53,19,False,False
476,386,2023020366,2,2023-12-02,OFF,21,COL,3.0,24,ANA,4.0,24,21,False,False
477,477,2023020367,2,2023-12-02,OFF,23,VAN,4.0,20,CGY,3.0,23,20,False,False
478,31,2023020368,2,2023-12-02,OFF,15,WSH,1.0,54,VGK,4.0,54,15,False,False
479,1186,2023020369,2,2023-12-03,OFF,16,CHI,1.0,30,MIN,4.0,30,16,False,False
480,1275,2023020370,2,2023-12-03,OFF,28,SJS,5.0,3,NYR,6.0,3,28,False,False
481,1009,2023020371,2,2023-12-03,OFF,29,CBJ,1.0,6,BOS,3.0,6,29,False,False
482,1899,2023020372,2,2023-12-03,OFF,18,NSH,2.0,7,BUF,1.0,18,7,False,False
483,387,2023020373,2,2023-12-03,OFF,21,COL,1.0,26,LAK,4.0,26,21,False,False
484,1453,2023020374,2,2023-12-04,OFF,5,PIT,1.0,4,PHI,2.0,4,5,False,False
485,565,2023020375,2,2023-12-04,OFF,25,DAL,0.0,14,TBL,4.0,14,25,False,False
486,1366,2023020376,2,2023-12-04,OFF,55,SEA,2.0,8,MTL,4.0,8,55,False,False
487,744,2023020377,2,2023-12-04,OFF,12,CAR,1.0,52,WPG,2.0,52,12,False,False
488,1985,2023020378,2,2023-12-04,OFF,15,WSH,0.0,53,ARI,6.0,53,15,False,False
489,32,2023020379,2,2023-12-04,OFF,19,STL,2.0,54,VGK,1.0,19,54,False,False
490,2078,2023020380,2,2023-12-05,OFF,17,DET,5.0,7,BUF,3.0,17,7,False,False
491,1098,2023020381,2,2023-12-05,OFF,26,LAK,4.0,29,CBJ,3.0,26,29,False,False
492,1276,2023020382,2,2023-12-05,OFF,3,NYR,2.0,9,OTT,6.0,9,3,False,False
493,1811,2023020383,2,2023-12-05,OFF,28,SJS,5.0,2,NYI,4.0,28,2,False,False
494,1900,2023020384,2,2023-12-05,OFF,18,NSH,4.0,16,CHI,3.0,18,16,False,False
495,478,2023020385,2,2023-12-05,OFF,30,MIN,5.0,20,CGY,2.0,30,20,False,False
496,388,2023020386,2,2023-12-05,OFF,24,ANA,2.0,21,COL,3.0,21,24,False,False
497,118,2023020387,2,2023-12-05,OFF,1,NJD,6.0,23,VAN,5.0,1,23,False,False
498,566,2023020388,2,2023-12-06,OFF,25,DAL,4.0,13,FLA,5.0,13,25,False,False
499,836,2023020389,2,2023-12-06,OFF,5,PIT,1.0,14,TBL,3.0,14,5,False,False
500,33,2023020390,2,2023-12-06,OFF,54,VGK,6.0,19,STL,3.0,54,19,False,False
501,298,2023020391,2,2023-12-06,OFF,12,CAR,1.0,22,EDM,6.0,22,12,False,False
502,1010,2023020392,2,2023-12-07,OFF,7,BUF,3.0,6,BOS,1.0,7,6,False,False
503,2255,2023020393,2,2023-12-07,OFF,28,SJS,6.0,17,DET,5.0,28,17,False,False
504,1099,2023020394,2,2023-12-07,OFF,26,LAK,4.0,8,MTL,0.0,26,8,False,False
505,208,2023020395,2,2023-12-07,OFF,10,TOR,4.0,9,OTT,3.0,10,9,False,False
506,567,2023020396,2,2023-12-07,OFF,25,DAL,5.0,15,WSH,4.0,25,15,False,False
507,1637,2023020397,2,2023-12-07,OFF,29,CBJ,3.0,2,NYI,7.0,2,29,False,False
508,837,2023020398,2,2023-12-07,OFF,14,TBL,1.0,18,NSH,5.0,18,14,False,False
509,2346,2023020399,2,2023-12-07,OFF,24,ANA,0.0,16,CHI,1.0,16,24,False,False
510,2436,2023020400,2,2023-12-07,OFF,4,PHI,4.0,53,ARI,1.0,4,53,False,False
511,479,2023020401,2,2023-12-07,OFF,12,CAR,2.0,20,CGY,3.0,20,12,False,False
512,389,2023020402,2,2023-12-07,OFF,52,WPG,4.0,21,COL,2.0,52,21,False,False
513,119,2023020403,2,2023-12-07,OFF,1,NJD,2.0,55,SEA,1.0,1,55,False,False
514,1188,2023020404,2,2023-12-07,OFF,30,MIN,0.0,23,VAN,2.0,23,30,False,False
515,1545,2023020405,2,2023-12-08,OFF,19,STL,2.0,29,CBJ,5.0,29,19,False,False
516,658,2023020406,2,2023-12-08,OFF,5,PIT,1.0,13,FLA,3.0,13,5,False,False
517,299,2023020407,2,2023-12-08,OFF,30,MIN,3.0,22,EDM,4.0,22,30,False,False
518,1011,2023020408,2,2023-12-09,OFF,53,ARI,3.0,6,BOS,5.0,6,53,False,False
519,120,2023020409,2,2023-12-09,OFF,1,NJD,4.0,20,CGY,2.0,1,20,False,False
520,34,2023020410,2,2023-12-09,OFF,54,VGK,6.0,25,DAL,1.0,54,25,False,False
521,2080,2023020411,2,2023-12-09,OFF,8,MTL,3.0,7,BUF,2.0,8,7,False,False
522,1721,2023020412,2,2023-12-09,OFF,9,OTT,5.0,17,DET,1.0,9,17,False,False
523,209,2023020413,2,2023-12-09,OFF,18,NSH,0.0,10,TOR,4.0,10,18,False,False
524,1277,2023020414,2,2023-12-09,OFF,3,NYR,0.0,15,WSH,4.0,15,3,False,False
525,1100,2023020415,2,2023-12-09,OFF,26,LAK,2.0,2,NYI,3.0,2,26,False,False
526,1546,2023020416,2,2023-12-09,OFF,19,STL,1.0,16,CHI,3.0,16,19,False,False
527,390,2023020417,2,2023-12-09,OFF,4,PHI,5.0,21,COL,2.0,4,21,False,False
528,838,2023020418,2,2023-12-09,OFF,14,TBL,4.0,55,SEA,3.0,14,55,False,False
529,747,2023020419,2,2023-12-09,OFF,12,CAR,3.0,23,VAN,4.0,23,12,False,False
530,659,2023020420,2,2023-12-10,OFF,13,FLA,5.0,29,CBJ,2.0,13,29,False,False
531,121,2023020421,2,2023-12-10,OFF,1,NJD,1.0,22,EDM,4.0,22,1,False,False
532,1988,2023020422,2,2023-12-10,OFF,15,WSH,4.0,16,CHI,2.0,15,16,False,False
533,1903,2023020423,2,2023-12-10,OFF,18,NSH,2.0,8,MTL,1.0,18,8,False,False
534,1101,2023020424,2,2023-12-10,OFF,26,LAK,1.0,3,NYR,4.0,3,26,False,False
535,923,2023020425,2,2023-12-10,OFF,52,WPG,4.0,24,ANA,2.0,52,24,False,False
536,1190,2023020426,2,2023-12-10,OFF,30,MIN,3.0,55,SEA,0.0,30,55,False,False
537,35,2023020427,2,2023-12-10,OFF,28,SJS,4.0,54,VGK,5.0,54,28,False,False
538,2081,2023020428,2,2023-12-11,OFF,53,ARI,2.0,7,BUF,5.0,7,53,False,False
539,210,2023020429,2,2023-12-11,OFF,10,TOR,3.0,2,NYI,4.0,2,10,False,False
540,569,2023020430,2,2023-12-11,OFF,17,DET,3.0,25,DAL,6.0,25,17,False,False
541,391,2023020431,2,2023-12-11,OFF,20,CGY,5.0,21,COL,6.0,21,20,False,False
542,211,2023020432,2,2023-12-12,OFF,10,TOR,7.0,3,NYR,3.0,10,3,False,False
543,748,2023020433,2,2023-12-12,OFF,12,CAR,4.0,9,OTT,1.0,12,9,False,False
544,1456,2023020434,2,2023-12-12,OFF,53,ARI,2.0,5,PIT,4.0,5,53,False,False
545,1904,2023020435,2,2023-12-12,OFF,4,PHI,2.0,18,NSH,3.0,18,4,False,False
546,1547,2023020436,2,2023-12-12,OFF,17,DET,6.0,19,STL,4.0,17,19,False,False
547,301,2023020437,2,2023-12-12,OFF,16,CHI,1.0,22,EDM,4.0,22,16,False,False
548,660,2023020438,2,2023-12-12,OFF,13,FLA,0.0,55,SEA,4.0,55,13,False,False
549,839,2023020439,2,2023-12-12,OFF,14,TBL,1.0,23,VAN,4.0,23,14,False,False
550,36,2023020440,2,2023-12-12,OFF,20,CGY,4.0,54,VGK,5.0,54,20,False,False
551,924,2023020441,2,2023-12-12,OFF,52,WPG,1.0,28,SJS,2.0,28,52,False,False
552,1457,2023020442,2,2023-12-13,OFF,5,PIT,4.0,8,MTL,3.0,5,8,False,False
553,122,2023020443,2,2023-12-13,OFF,6,BOS,1.0,1,NJD,2.0,1,6,False,False
554,1815,2023020444,2,2023-12-13,OFF,24,ANA,3.0,2,NYI,4.0,2,24,False,False
555,392,2023020445,2,2023-12-13,OFF,7,BUF,1.0,21,COL,5.0,21,7,False,False
556,925,2023020446,2,2023-12-13,OFF,52,WPG,5.0,26,LAK,2.0,52,26,False,False
557,749,2023020447,2,2023-12-14,OFF,12,CAR,2.0,17,DET,1.0,12,17,False,False
558,1989,2023020448,2,2023-12-14,OFF,15,WSH,3.0,4,PHI,4.0,4,15,False,False
559,212,2023020449,2,2023-12-14,OFF,29,CBJ,6.0,10,TOR,5.0,29,10,False,False
560,483,2023020450,2,2023-12-14,OFF,20,CGY,2.0,30,MIN,3.0,30,20,False,False
561,1548,2023020451,2,2023-12-14,OFF,9,OTT,2.0,19,STL,4.0,19,9,False,False
562,302,2023020452,2,2023-12-14,OFF,14,TBL,7.0,22,EDM,4.0,14,22,False,False
563,1371,2023020453,2,2023-12-14,OFF,16,CHI,1.0,55,SEA,7.0,55,16,False,False
564,661,2023020454,2,2023-12-14,OFF,13,FLA,0.0,23,VAN,4.0,23,13,False,False
565,750,2023020455,2,2023-12-15,OFF,18,NSH,6.0,12,CAR,5.0,18,12,False,False
566,1280,2023020456,2,2023-12-15,OFF,24,ANA,1.0,3,NYR,5.0,3,24,False,False
567,1013,2023020457,2,2023-12-15,OFF,6,BOS,5.0,2,NYI,4.0,6,2,False,False
568,570,2023020458,2,2023-12-15,OFF,9,OTT,4.0,25,DAL,5.0,25,9,False,False
569,2440,2023020459,2,2023-12-15,OFF,28,SJS,0.0,53,ARI,1.0,53,28,False,False
570,37,2023020460,2,2023-12-15,OFF,7,BUF,5.0,54,VGK,2.0,7,54,False,False
571,1192,2023020461,2,2023-12-16,OFF,23,VAN,1.0,30,MIN,2.0,30,23,False,False
572,1014,2023020462,2,2023-12-16,OFF,3,NYR,2.0,6,BOS,1.0,3,6,False,False
573,123,2023020463,2,2023-12-16,OFF,1,NJD,6.0,29,CBJ,3.0,1,29,False,False
574,1817,2023020464,2,2023-12-16,OFF,2,NYI,3.0,8,MTL,5.0,8,2,False,False
575,2260,2023020465,2,2023-12-16,OFF,17,DET,0.0,4,PHI,1.0,4,17,False,False
576,213,2023020466,2,2023-12-16,OFF,5,PIT,0.0,10,TOR,7.0,10,5,False,False
577,393,2023020467,2,2023-12-16,OFF,21,COL,2.0,52,WPG,6.0,52,21,False,False
578,1906,2023020468,2,2023-12-16,OFF,15,WSH,1.0,18,NSH,3.0,18,15,False,False
579,571,2023020469,2,2023-12-16,OFF,25,DAL,3.0,19,STL,4.0,19,25,False,False
580,2084,2023020470,2,2023-12-16,OFF,7,BUF,0.0,53,ARI,2.0,53,7,False,False
581,484,2023020471,2,2023-12-16,OFF,14,TBL,2.0,20,CGY,4.0,20,14,False,False
582,303,2023020472,2,2023-12-16,OFF,13,FLA,5.0,22,EDM,1.0,13,22,False,False
583,1103,2023020473,2,2023-12-16,OFF,26,LAK,3.0,55,SEA,2.0,26,55,False,False
584,2172,2023020474,2,2023-12-17,OFF,23,VAN,4.0,16,CHI,3.0,23,16,False,False
585,751,2023020475,2,2023-12-17,OFF,15,WSH,2.0,12,CAR,1.0,15,12,False,False
586,124,2023020476,2,2023-12-17,OFF,24,ANA,5.0,1,NJD,1.0,24,1,False,False
587,394,2023020477,2,2023-12-17,OFF,28,SJS,2.0,21,COL,6.0,21,28,False,False
588,38,2023020478,2,2023-12-17,OFF,9,OTT,3.0,54,VGK,6.0,54,9,False,False
589,2261,2023020479,2,2023-12-18,OFF,24,ANA,4.0,17,DET,3.0,24,17,False,False
590,1193,2023020480,2,2023-12-18,OFF,30,MIN,3.0,5,PIT,4.0,5,30,False,False
591,927,2023020481,2,2023-12-18,OFF,8,MTL,3.0,52,WPG,2.0,8,52,False,False
592,572,2023020482,2,2023-12-18,OFF,55,SEA,3.0,25,DAL,4.0,25,55,False,False
593,485,2023020483,2,2023-12-18,OFF,13,FLA,1.0,20,CGY,3.0,20,13,False,False
594,1015,2023020484,2,2023-12-19,OFF,30,MIN,4.0,6,BOS,3.0,30,6,False,False
595,1642,2023020485,2,2023-12-19,OFF,29,CBJ,9.0,7,BUF,4.0,29,7,False,False
596,39,2023020486,2,2023-12-19,OFF,54,VGK,3.0,12,CAR,6.0,12,54,False,False
597,125,2023020487,2,2023-12-19,OFF,4,PHI,3.0,1,NJD,2.0,4,1,False,False
598,842,2023020488,2,2023-12-19,OFF,19,STL,1.0,14,TBL,6.0,14,19,False,False
599,214,2023020489,2,2023-12-19,OFF,3,NYR,5.0,10,TOR,2.0,3,10,False,False
600,304,2023020490,2,2023-12-19,OFF,22,EDM,1.0,2,NYI,3.0,2,22,False,False
601,1907,2023020491,2,2023-12-19,OFF,23,VAN,5.0,18,NSH,2.0,23,18,False,False
602,395,2023020492,2,2023-12-19,OFF,21,COL,2.0,16,CHI,3.0,16,21,False,False
603,1726,2023020493,2,2023-12-19,OFF,9,OTT,3.0,53,ARI,4.0,53,9,False,False
604,1104,2023020494,2,2023-12-19,OFF,26,LAK,4.0,28,SJS,1.0,26,28,False,False
605,928,2023020495,2,2023-12-20,OFF,17,DET,2.0,52,WPG,5.0,52,17,False,False
606,1819,2023020496,2,2023-12-20,OFF,2,NYI,2.0,15,WSH,3.0,15,2,False,False
607,1105,2023020497,2,2023-12-20,OFF,55,SEA,2.0,26,LAK,1.0,55,26,False,False
608,215,2023020498,2,2023-12-21,OFF,10,TOR,3.0,7,BUF,9.0,7,10,False,False
609,1643,2023020499,2,2023-12-21,OFF,15,WSH,3.0,29,CBJ,2.0,15,29,False,False
610,664,2023020500,2,2023-12-21,OFF,19,STL,4.0,13,FLA,1.0,19,13,False,False
611,126,2023020501,2,2023-12-21,OFF,22,EDM,6.0,1,NJD,3.0,22,1,False,False
612,1908,2023020502,2,2023-12-21,OFF,18,NSH,4.0,4,PHI,2.0,18,4,False,False
613,753,2023020503,2,2023-12-21,OFF,12,CAR,1.0,5,PIT,2.0,5,12,False,False
614,40,2023020504,2,2023-12-21,OFF,54,VGK,4.0,14,TBL,5.0,14,54,False,False
615,573,2023020505,2,2023-12-21,OFF,23,VAN,3.0,25,DAL,4.0,25,23,False,False
616,1195,2023020506,2,2023-12-21,OFF,8,MTL,3.0,30,MIN,4.0,30,8,False,False
617,396,2023020507,2,2023-12-21,OFF,9,OTT,4.0,21,COL,6.0,21,9,False,False
618,486,2023020508,2,2023-12-21,OFF,20,CGY,3.0,24,ANA,0.0,20,24,False,False
619,2443,2023020509,2,2023-12-21,OFF,53,ARI,5.0,28,SJS,2.0,53,28,False,False
620,2263,2023020510,2,2023-12-22,OFF,4,PHI,6.0,17,DET,7.0,17,4,False,False
621,306,2023020511,2,2023-12-22,OFF,22,EDM,4.0,3,NYR,3.0,22,3,False,False
622,929,2023020512,2,2023-12-22,OFF,6,BOS,1.0,52,WPG,5.0,52,6,False,False
623,2532,2023020513,2,2023-12-22,OFF,8,MTL,5.0,16,CHI,2.0,8,16,False,False
624,41,2023020514,2,2023-12-23,OFF,54,VGK,2.0,13,FLA,4.0,13,54,False,False
625,574,2023020515,2,2023-12-23,OFF,25,DAL,3.0,18,NSH,2.0,25,18,False,False
626,754,2023020516,2,2023-12-23,OFF,2,NYI,5.0,12,CAR,4.0,2,12,False,False
627,216,2023020517,2,2023-12-23,OFF,10,TOR,4.0,29,CBJ,1.0,10,29,False,False
628,1017,2023020518,2,2023-12-23,OFF,6,BOS,2.0,30,MIN,3.0,30,6,False,False
629,127,2023020519,2,2023-12-23,OFF,17,DET,2.0,1,NJD,3.0,1,17,False,False
630,1461,2023020520,2,2023-12-23,OFF,5,PIT,4.0,9,OTT,5.0,9,5,False,False
631,844,2023020521,2,2023-12-23,OFF,14,TBL,2.0,15,WSH,1.0,14,15,False,False
632,1284,2023020522,2,2023-12-23,OFF,7,BUF,3.0,3,NYR,4.0,3,7,False,False
633,1375,2023020523,2,2023-12-23,OFF,55,SEA,3.0,24,ANA,2.0,55,24,False,False
634,1552,2023020524,2,2023-12-23,OFF,16,CHI,5.0,19,STL,7.0,19,16,False,False
635,397,2023020525,2,2023-12-23,OFF,53,ARI,1.0,21,COL,4.0,21,53,False,False
636,487,2023020526,2,2023-12-23,OFF,20,CGY,3.0,26,LAK,5.0,26,20,False,False
637,2175,2023020527,2,2023-12-23,OFF,28,SJS,4.0,23,VAN,7.0,23,28,False,False
638,128,2023020528,2,2023-12-27,OFF,29,CBJ,3.0,1,NJD,4.0,1,29,False,False
639,1285,2023020529,2,2023-12-27,OFF,15,WSH,1.0,3,NYR,5.0,3,15,False,False
640,666,2023020530,2,2023-12-27,OFF,13,FLA,3.0,14,TBL,2.0,13,14,False,False
641,217,2023020531,2,2023-12-27,OFF,9,OTT,4.0,10,TOR,2.0,9,10,False,False
642,1018,2023020532,2,2023-12-27,OFF,6,BOS,4.0,7,BUF,1.0,6,7,False,False
643,1462,2023020533,2,2023-12-27,OFF,5,PIT,7.0,2,NYI,0.0,5,2,False,False
644,1197,2023020534,2,2023-12-27,OFF,17,DET,3.0,30,MIN,6.0,30,17,False,False
645,755,2023020535,2,2023-12-27,OFF,12,CAR,5.0,18,NSH,2.0,12,18,False,False
646,575,2023020536,2,2023-12-27,OFF,25,DAL,1.0,19,STL,2.0,19,25,False,False
647,398,2023020537,2,2023-12-27,OFF,21,COL,4.0,53,ARI,5.0,53,21,False,False
648,930,2023020538,2,2023-12-27,OFF,52,WPG,1.0,16,CHI,2.0,16,52,False,False
649,488,2023020539,2,2023-12-27,OFF,55,SEA,2.0,20,CGY,1.0,55,20,False,False
650,42,2023020540,2,2023-12-27,OFF,54,VGK,2.0,24,ANA,5.0,24,54,False,False
651,1107,2023020541,2,2023-12-27,OFF,28,SJS,1.0,26,LAK,5.0,26,28,False,False
652,756,2023020542,2,2023-12-28,OFF,8,MTL,3.0,12,CAR,5.0,12,8,False,False
653,2176,2023020543,2,2023-12-28,OFF,4,PHI,4.0,23,VAN,1.0,4,23,False,False
654,43,2023020544,2,2023-12-28,OFF,26,LAK,2.0,54,VGK,3.0,54,26,False,False
655,307,2023020545,2,2023-12-28,OFF,22,EDM,5.0,28,SJS,0.0,22,28,False,False
