,id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.id,awayTeam.placeName.default,awayTeam.abbrev,awayTeam.logo,awayTeam.score,homeTeam.id,homeTeam.placeName.default,homeTeam.abbrev,homeTeam.logo,homeTeam.score,winnerId,loserId,cupGame,nextGame
243,2024020244,20242025,2,2024-11-11,2024-11-12 03:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,5,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,2,12,54,False,False
244,2024020245,20242025,2,2024-11-12,2024-11-13 00:00:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,3,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,0,9,10,False,False
245,2024020246,20242025,2,2024-11-12,2024-11-13 00:30:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,4,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,1,1,13,False,False
246,2024020247,20242025,2,2024-11-12,2024-11-13 00:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,6,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,3,52,3,False,False
247,2024020248,20242025,2,2024-11-12,2024-11-13 01:00:00+00:00,OFF,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,3,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,6,19,False,False
248,2024020249,20242025,2,2024-11-12,2024-11-13 02:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,4,22,2,False,False
249,2024020250,20242025,2,2024-11-12,2024-11-13 03:00:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,1,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,3,23,20,False,False
250,2024020251,20242025,2,2024-11-12,2024-11-13 03:00:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,2,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,5,55,29,False,False
251,2024020252,20242025,2,2024-11-13,2024-11-14 00:30:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,3,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,17,5,False,False
252,2024020253,20242025,2,2024-11-13,2024-11-14 00:30:00+00:00,OFF,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,4,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,10,15,False,False
253,2024020254,20242025,2,2024-11-13,2024-11-14 02:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,1,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,4,59,12,False,False
254,2024020255,20242025,2,2024-11-13,2024-11-14 03:00:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,2,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,4,21,26,True,False
255,2024020256,20242025,2,2024-11-13,2024-11-14 03:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,54,24,False,False
256,2024020257,20242025,2,2024-11-14,2024-11-15 00:30:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,3,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,7,19,False,False
257,2024020258,20242025,2,2024-11-14,2024-11-15 00:00:00+00:00,OFF,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,5,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,4,4,9,False,False
258,2024020259,20242025,2,2024-11-14,2024-11-15 00:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,1,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,4,14,52,False,False
259,2024020260,20242025,2,2024-11-14,2024-11-15 00:00:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,6,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,2,1,13,False,False
260,2024020261,20242025,2,2024-11-14,2024-11-15 00:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,3,3,28,False,False
261,2024020262,20242025,2,2024-11-14,2024-11-15 01:00:00+00:00,OFF,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,2,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,7,25,6,False,False
262,2024020263,20242025,2,2024-11-14,2024-11-15 01:00:00+00:00,OFF,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,0,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,30,8,False,False
263,2024020264,20242025,2,2024-11-14,2024-11-15 02:00:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,2,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,3,22,18,False,False
264,2024020265,20242025,2,2024-11-14,2024-11-15 03:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,5,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,2,2,23,False,False
265,2024020266,20242025,2,2024-11-14,2024-11-15 03:00:00+00:00,OFF,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,1,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,3,55,16,False,False
266,2024020267,20242025,2,2024-11-15,2024-11-16 00:00:00+00:00,OFF,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,6,29,5,False,False
267,2024020268,20242025,2,2024-11-15,2024-11-16 02:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,5,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,2,15,21,True,False
268,2024020269,20242025,2,2024-11-15,2024-11-16 02:00:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,0,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,2,20,18,False,False
269,2024020270,20242025,2,2024-11-15,2024-11-16 02:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,4,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,2,54,59,False,False
270,2024020271,20242025,2,2024-11-15,2024-11-16 03:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,4,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,6,24,17,False,False
271,2024020272,20242025,2,2024-11-16,2024-11-16 18:00:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,3,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,2,19,6,False,False
272,2024020273,20242025,2,2024-11-16,2024-11-16 21:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,2,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,3,55,2,False,False
273,2024020274,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,3,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,4,10,22,False,False
274,2024020275,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,1,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,5,8,29,False,False
275,2024020276,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,0,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,4,14,1,False,False
276,2024020277,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,0,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,13,52,False,False
277,2024020278,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,2,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,5,4,7,False,False
278,2024020279,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,3,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,4,5,28,False,False
279,2024020280,20242025,2,2024-11-16,2024-11-17 00:00:00+00:00,OFF,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,0,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,12,9,False,False
280,2024020281,20242025,2,2024-11-16,2024-11-17 01:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,2,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,1,25,30,False,False
281,2024020282,20242025,2,2024-11-16,2024-11-17 01:00:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,1,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,4,26,17,False,False
282,2024020283,20242025,2,2024-11-16,2024-11-17 03:00:00+00:00,OFF,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,1,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,4,23,16,False,False
283,2024020284,20242025,2,2024-11-17,2024-11-17 22:00:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,1,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,12,19,False,False
284,2024020285,20242025,2,2024-11-17,2024-11-18 03:00:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,5,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,3,18,23,False,False
285,2024020286,20242025,2,2024-11-17,2024-11-18 01:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,5,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,2,15,54,True,False
286,2024020287,20242025,2,2024-11-17,2024-11-18 02:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,0,3,55,False,False
287,2024020288,20242025,2,2024-11-18,2024-11-19 00:00:00+00:00,OFF,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,5,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,1,29,6,False,False
288,2024020289,20242025,2,2024-11-18,2024-11-19 00:00:00+00:00,OFF,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,3,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,2,21,4,False,False
289,2024020290,20242025,2,2024-11-18,2024-11-19 00:30:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,0,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,3,8,22,False,False
290,2024020291,20242025,2,2024-11-18,2024-11-19 01:00:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,4,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,2,24,25,False,False
291,2024020292,20242025,2,2024-11-18,2024-11-19 02:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,6,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,2,15,59,True,False
292,2024020293,20242025,2,2024-11-18,2024-11-19 03:30:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,4,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,5,28,17,False,False
293,2024020294,20242025,2,2024-11-19,2024-11-20 00:00:00+00:00,OFF,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,5,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,22,9,False,False
294,2024020295,20242025,2,2024-11-19,2024-11-20 00:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,3,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,14,5,False,False
295,2024020296,20242025,2,2024-11-19,2024-11-20 01:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,4,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,2,30,19,False,False
296,2024020297,20242025,2,2024-11-19,2024-11-20 01:00:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,3,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,6,52,13,False,False
297,2024020298,20242025,2,2024-11-19,2024-11-20 01:30:00+00:00,OFF,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,3,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,2,24,16,False,False
298,2024020299,20242025,2,2024-11-19,2024-11-20 02:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,1,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,2,20,2,False,False
299,2024020300,20242025,2,2024-11-19,2024-11-20 03:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,4,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,3,3,23,False,False
300,2024020301,20242025,2,2024-11-20,2024-11-21 00:30:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,0,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,3,10,54,False,False
301,2024020302,20242025,2,2024-11-20,2024-11-21 00:30:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,1,12,4,False,False
302,2024020303,20242025,2,2024-11-20,2024-11-21 01:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,5,25,28,False,False
303,2024020304,20242025,2,2024-11-20,2024-11-21 03:00:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,0,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,3,55,18,False,False
304,2024020305,20242025,2,2024-11-20,2024-11-21 03:30:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,1,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,0,7,26,False,False
305,2024020306,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,0,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,1,6,59,False,False
306,2024020307,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,54,9,False,False
307,2024020308,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,1,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,2,17,2,False,False
308,2024020309,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,2,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,4,1,12,False,False
309,2024020310,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,2,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,1,21,15,True,False
310,2024020311,20242025,2,2024-11-21,2024-11-22 00:00:00+00:00,OFF,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,6,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,7,29,14,False,False
311,2024020312,20242025,2,2024-11-21,2024-11-22 01:00:00+00:00,OFF,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,3,19,28,False,False
312,2024020313,20242025,2,2024-11-21,2024-11-22 01:30:00+00:00,OFF,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,1,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,3,16,13,False,False
313,2024020314,20242025,2,2024-11-21,2024-11-22 02:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,3,20,3,False,False
314,2024020315,20242025,2,2024-11-21,2024-11-22 02:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,5,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,3,30,22,False,False
315,2024020316,20242025,2,2024-11-22,2024-11-23 00:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,4,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,1,52,5,False,False
316,2024020317,20242025,2,2024-11-22,2024-11-23 03:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,3,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,7,24,False,False
317,2024020318,20242025,2,2024-11-23,2024-11-23 18:00:00+00:00,OFF,16,Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,2,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,3,4,16,False,False
318,2024020319,20242025,2,2024-11-23,2024-11-23 21:00:00+00:00,OFF,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,20,30,False,False
319,2024020320,20242025,2,2024-11-23,2024-11-23 21:00:00+00:00,OFF,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,1,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,2,26,55,False,False
320,2024020321,20242025,2,2024-11-23,2024-11-23 23:00:00+00:00,OFF,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,4,21,13,True,False
321,2024020322,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,6,8,Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,2,54,8,False,False
322,2024020323,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,4,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,3,23,9,False,False
323,2024020324,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,2,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,1,6,17,False,False
324,2024020325,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,2,25,14,False,False
325,2024020326,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,6,5,Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,1,59,5,False,False
326,2024020327,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,3,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,2,1,15,False,False
327,2024020328,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,29,Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,5,29,12,False,False
328,2024020329,20242025,2,2024-11-23,2024-11-24 00:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,1,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,4,18,52,False,False
329,2024020330,20242025,2,2024-11-23,2024-11-24 00:30:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,1,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,2,19,False,False
330,2024020331,20242025,2,2024-11-23,2024-11-24 01:00:00+00:00,OFF,7,Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,7,28,False,False
331,2024020332,20242025,2,2024-11-23,2024-11-24 03:00:00+00:00,OFF,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,22,Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,6,22,3,False,False
332,2024020333,20242025,2,2024-11-24,2024-11-25 00:00:00+00:00,OFF,59,Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,2,10,Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,3,10,59,False,False
333,2024020334,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,21,Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,2,14,Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,8,14,21,True,False
334,2024020335,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,15,Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,4,13,Florida,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,1,15,13,False,False
335,2024020336,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,18,Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,2,1,New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,5,1,18,False,False
336,2024020337,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,19,St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,5,3,New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,2,19,3,False,False
337,2024020338,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,54,Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,5,4,Philadelphia,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,4,54,4,False,False
338,2024020339,20242025,2,2024-11-25,2024-11-26 00:00:00+00:00,OFF,25,Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,12,Carolina,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,6,12,25,False,False
339,2024020340,20242025,2,2024-11-25,2024-11-26 00:30:00+00:00,OFF,20,Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,3,9,Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,4,9,20,False,False
340,2024020341,20242025,2,2024-11-25,2024-11-26 00:30:00+00:00,OFF,17,Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,4,2,New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,2,17,2,False,False
341,2024020342,20242025,2,2024-11-25,2024-11-26 01:00:00+00:00,OFF,52,Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,4,30,Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,1,52,30,False,False
342,2024020343,20242025,2,2024-11-25,2024-11-26 03:00:00+00:00,OFF,55,Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,3,24,Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,55,24,False,False
343,2024020344,20242025,2,2024-11-25,2024-11-26 03:30:00+00:00,OFF,26,Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,2,28,San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,7,28,26,False,False
344,2024020345,20242025,2,2024-11-26,2024-11-27 00:00:00+00:00,OFF,23,Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,2,6,Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,0,23,6,False,False
